workerid,language,subjectCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
A1XK9C2UPUX0RR,english,focus,yellow,tan,grey,Player C placed second,none-none-none,none-none-none,17,1,5200,NA
A1XK9C2UPUX0RR,english,focus,midnight,grey,lightblue,Player A tied with Player B,all-all-all,all-all-all,16,7,4387,NA
A1XK9C2UPUX0RR,english,focus,seafoam,brown,grey,Player C shot perfectly,half-half-all,all-half-half,19,1,2200,NA
A1XK9C2UPUX0RR,english,focus,royalblue,lavender,grey,Someone did better than Player A,none-half-all,none-half-all,18,7,4840,NA
A1XK9C2UPUX0RR,english,focus,darkorange,yellow,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,1,9757,yes
A1XK9C2UPUX0RR,english,focus,royalblue,wheat,seafoam,Player A made none of his baskets,all-none-few,all-none-few,-3,1,18243,yes
A1XK9C2UPUX0RR,english,focus,grey,brown,yellow,Player C messed up,all-all-none,all-all-none,-2,7,11167,no
A32GRXPOJPEJOU,English,only,tan,seafoam,grey,We have a clear loser,all-all-all,all-all-all,24,1,4045,NA
A32GRXPOJPEJOU,English,only,brown,tan,seafoam,Player B made no shots,none-all-all,all-none-all,25,7,4584,NA
A32GRXPOJPEJOU,English,only,lightblue,darkorange,purple,Every player hit only some of his shots,none-none-none,none-none-none,26,1,3933,NA
A32GRXPOJPEJOU,English,only,seafoam,purple,brown,Exactly one player hit only some of his shots,half-half-half,half-half-half,27,1,6428,NA
A32GRXPOJPEJOU,English,only,brown,lightorange,purple,Someone did better than Player C,half-all-all,all-half-all,20,1,7920,NA
A32GRXPOJPEJOU,English,only,wheat,tan,seafoam,Player B shot perfectly,none-none-all,none-none-all,21,1,3424,NA
A32GRXPOJPEJOU,English,only,lightblue,lavender,grey,Player C placed second,none-all-all,none-all-all,22,2,18239,NA
A32GRXPOJPEJOU,English,only,pink,royalblue,seafoam,Exactly one player hit all of his shots,none-all-all,all-all-none,23,1,9488,NA
A32GRXPOJPEJOU,English,only,pink,wheat,lavender,No player hit none of his shots,none-half-half,none-half-half,28,1,10240,NA
A32GRXPOJPEJOU,English,only,lavender,grey,purple,Player C shot perfectly,none-none-all,none-all-none,1,1,10275,NA
A32GRXPOJPEJOU,English,only,tan,lightblue,royalblue,Most of the players missed shots,half-half-half,half-half-half,0,6,16576,NA
A32GRXPOJPEJOU,English,only,wheat,royalblue,darkorange,Player B placed second,none-none-all,all-none-none,3,2,14798,NA
A32GRXPOJPEJOU,English,only,darkorange,tan,seafoam,Every player hit all of his shots,none-half-all,half-none-all,2,1,8774,NA
A32GRXPOJPEJOU,English,only,darkorange,lightorange,pink,Someone did better than Player A,half-all-all,half-all-all,5,6,18721,NA
A32GRXPOJPEJOU,English,only,pink,royalblue,darkorange,Someone did better than Player B,none-half-half,half-none-half,4,5,19239,NA
A32GRXPOJPEJOU,English,only,yellow,royalblue,darkorange,Player B tied with Player C,half-half-all,half-all-half,7,1,8384,NA
A32GRXPOJPEJOU,English,only,seafoam,grey,wheat,Player A placed second,none-half-all,half-all-none,6,7,11966,NA
A32GRXPOJPEJOU,English,only,seafoam,pink,brown,No player hit all of his shots,none-half-half,half-none-half,9,7,9080,NA
A32GRXPOJPEJOU,English,only,lavender,seafoam,yellow,All the players are tied,half-half-half,half-half-half,8,7,5142,NA
A32GRXPOJPEJOU,English,only,royalblue,purple,lavender,Player C made no shots,none-none-half,none-none-half,11,1,4568,NA
A32GRXPOJPEJOU,English,only,royalblue,lightorange,grey,We have a clear winner,none-none-half,half-none-none,10,7,7852,NA
A32GRXPOJPEJOU,English,only,pink,purple,royalblue,Player A tied with Player B,all-all-all,all-all-all,13,4,16007,NA
A32GRXPOJPEJOU,English,only,lightorange,seafoam,lightblue,Player A shot perfectly,half-half-half,half-half-half,12,1,4854,NA
A32GRXPOJPEJOU,English,only,lightblue,midnight,grey,Exactly one player hit none of his shots,half-half-half,half-half-half,15,1,7904,NA
A32GRXPOJPEJOU,English,only,tan,midnight,darkorange,Player A made no shots,none-half-half,half-none-half,14,1,4655,NA
A32GRXPOJPEJOU,English,only,seafoam,lightorange,purple,No player hit only some of his shots,half-half-all,all-half-half,17,1,17763,NA
A32GRXPOJPEJOU,English,only,darkorange,seafoam,brown,Player A tied with Player C,none-half-half,half-half-none,16,1,4621,NA
A32GRXPOJPEJOU,English,only,darkorange,royalblue,wheat,Most of the players made shots,none-half-all,all-half-none,19,5,10783,NA
A32GRXPOJPEJOU,English,only,pink,purple,brown,Every player hit none of his shots,half-half-half,half-half-half,18,1,9144,NA
A32GRXPOJPEJOU,English,only,pink,purple,lightorange,Player A was the star player of the round,most-none-all,most-none-all,-1,1,18941,yes
A32GRXPOJPEJOU,English,only,lavender,yellow,royalblue,Player A made none of his baskets,all-none-few,all-none-few,-3,1,32495,yes
A32GRXPOJPEJOU,English,only,darkorange,lavender,brown,Player C messed up,all-all-none,all-all-none,-2,7,30424,yes
A3G55RJTW3BSGM,English,focus,tan,wheat,lightblue,Someone did better than Player C,none-none-none,none-none-none,24,1,3821,NA
A3G55RJTW3BSGM,English,focus,seafoam,lavender,midnight,Most of the players made shots,none-none-half,none-none-half,25,1,3578,NA
A3G55RJTW3BSGM,English,focus,grey,purple,tan,We have a clear winner,none-half-all,all-half-none,26,7,4073,NA
A3G55RJTW3BSGM,English,focus,lightorange,darkorange,brown,Player A tied with Player C,none-none-half,half-none-none,27,1,5254,NA
A3G55RJTW3BSGM,English,focus,yellow,grey,lightorange,Player B made no shots,none-none-none,none-none-none,20,6,5351,NA
A3G55RJTW3BSGM,English,focus,lightblue,seafoam,purple,Player A made no shots,none-all-all,none-all-all,21,7,4453,NA
A3G55RJTW3BSGM,English,focus,yellow,pink,wheat,Someone did better than Player A,none-half-half,half-half-none,22,1,4678,NA
A3G55RJTW3BSGM,English,focus,lightblue,pink,lavender,No player hit <b>NONE</b> of his shots,half-half-half,half-half-half,23,7,15358,NA
A3G55RJTW3BSGM,English,focus,purple,midnight,pink,Every player hit <b>ALL</b> of his shots,half-all-all,all-half-all,28,1,3454,NA
A3G55RJTW3BSGM,English,focus,lightorange,yellow,brown,Player C placed second,none-all-all,all-none-all,1,1,6245,NA
A3G55RJTW3BSGM,English,focus,brown,purple,seafoam,Exactly one player hit <b>SOME</b> of his shots,none-all-all,none-all-all,0,1,8106,NA
A3G55RJTW3BSGM,English,focus,brown,lightorange,royalblue,No player hit <b>SOME</b> of his shots,none-all-all,none-all-all,3,3,9183,NA
A3G55RJTW3BSGM,English,focus,yellow,royalblue,lightorange,No player hit <b>ALL</b> of his shots,none-half-all,none-half-all,2,1,5156,NA
A3G55RJTW3BSGM,English,focus,grey,midnight,yellow,Player B placed second,none-none-none,none-none-none,5,1,5289,NA
A3G55RJTW3BSGM,English,focus,purple,brown,pink,We have a clear loser,none-none-all,none-none-all,4,1,4079,NA
A3G55RJTW3BSGM,English,focus,lightorange,brown,lightblue,Every player hit <b>SOME</b> of his shots,all-all-all,all-all-all,7,6,11306,NA
A3G55RJTW3BSGM,English,focus,pink,seafoam,midnight,Most of the players missed shots,half-half-all,half-half-all,6,6,5310,NA
A3G55RJTW3BSGM,English,focus,midnight,lightorange,wheat,Player B tied with Player C,none-all-all,all-all-none,9,1,4950,NA
A3G55RJTW3BSGM,English,focus,lightblue,darkorange,grey,Player C made no shots,half-half-half,half-half-half,8,1,4385,NA
A3G55RJTW3BSGM,English,focus,royalblue,darkorange,wheat,Player C shot perfectly,none-none-all,none-none-all,11,7,5237,NA
A3G55RJTW3BSGM,English,focus,grey,lavender,midnight,Exactly one player hit <b>NONE</b> of his shots,none-all-all,all-none-all,10,7,5621,NA
A3G55RJTW3BSGM,English,focus,lavender,tan,lightorange,Player A shot perfectly,none-none-none,none-none-none,13,1,3438,NA
A3G55RJTW3BSGM,English,focus,tan,purple,royalblue,Player B shot perfectly,none-none-all,all-none-none,12,1,4092,NA
A3G55RJTW3BSGM,English,focus,midnight,yellow,tan,Exactly one player hit <b>ALL</b> of his shots,half-half-all,all-half-half,15,7,7681,NA
A3G55RJTW3BSGM,English,focus,brown,wheat,yellow,Player A tied with Player B,half-half-all,half-all-half,14,1,5213,NA
A3G55RJTW3BSGM,English,focus,seafoam,brown,tan,Player A placed second,none-half-all,none-all-half,17,1,5478,NA
A3G55RJTW3BSGM,English,focus,lightblue,brown,tan,Someone did better than Player B,none-none-half,none-none-half,16,7,7698,NA
A3G55RJTW3BSGM,English,focus,yellow,darkorange,lavender,Every player hit <b>NONE</b> of his shots,half-half-half,half-half-half,19,1,5055,NA
A3G55RJTW3BSGM,English,focus,tan,lightblue,darkorange,All the players are tied,all-all-all,all-all-all,18,7,4005,NA
A3G55RJTW3BSGM,English,focus,yellow,midnight,darkorange,Player A was the star player of the round,most-none-all,most-none-all,-1,1,11649,yes
A3G55RJTW3BSGM,English,focus,purple,pink,seafoam,Player A made none of his baskets,all-none-few,all-none-few,-3,1,18537,yes
A3G55RJTW3BSGM,English,focus,lavender,seafoam,pink,Player C messed up,all-all-none,all-all-none,-2,6,10708,yes
A2TQQIOX9O2MVE,English,only,brown,wheat,lavender,Player A tied with Player B,half-all-all,all-half-all,24,1,3949,NA
A2TQQIOX9O2MVE,English,only,purple,grey,darkorange,Player C shot perfectly,half-half-all,half-half-all,25,7,26525,NA
A2TQQIOX9O2MVE,English,only,purple,brown,grey,No player hit only some of his shots,half-half-all,all-half-half,26,1,6165,NA
A2TQQIOX9O2MVE,English,only,seafoam,tan,lavender,Player B tied with Player C,all-all-all,all-all-all,27,6,5221,NA
A2TQQIOX9O2MVE,English,only,brown,yellow,lightblue,Player B shot perfectly,none-none-half,none-half-none,20,1,2922,NA
A2TQQIOX9O2MVE,English,only,pink,darkorange,royalblue,Most of the players missed shots,half-all-all,all-half-all,21,1,4532,NA
A2TQQIOX9O2MVE,English,only,seafoam,wheat,purple,Every player hit none of his shots,half-half-half,half-half-half,22,1,3909,NA
A2TQQIOX9O2MVE,English,only,darkorange,yellow,tan,All the players are tied,none-half-half,half-half-none,23,2,3734,NA
A2TQQIOX9O2MVE,English,only,purple,yellow,midnight,Player A tied with Player C,none-all-all,all-none-all,28,7,3965,NA
A2TQQIOX9O2MVE,English,only,midnight,brown,yellow,Player A shot perfectly,all-all-all,all-all-all,1,7,7543,NA
A2TQQIOX9O2MVE,English,only,royalblue,wheat,lightblue,Player B made no shots,all-all-all,all-all-all,0,1,6968,NA
A2TQQIOX9O2MVE,English,only,lightblue,purple,pink,Exactly one player hit only some of his shots,half-all-all,all-half-all,3,7,7596,NA
A2TQQIOX9O2MVE,English,only,lightblue,lavender,yellow,Exactly one player hit all of his shots,none-none-all,all-none-none,2,7,4429,NA
A2TQQIOX9O2MVE,English,only,lavender,pink,darkorange,Player C placed second,none-all-all,all-all-none,5,1,5109,NA
A2TQQIOX9O2MVE,English,only,tan,pink,brown,No player hit all of his shots,none-all-all,none-all-all,4,1,3948,NA
A2TQQIOX9O2MVE,English,only,seafoam,purple,tan,Someone did better than Player A,none-none-half,none-half-none,7,7,5373,NA
A2TQQIOX9O2MVE,English,only,lavender,pink,wheat,Every player hit only some of his shots,half-all-all,all-half-all,6,2,6837,NA
A2TQQIOX9O2MVE,English,only,wheat,lightblue,purple,Player C made no shots,none-none-none,none-none-none,9,7,3390,NA
A2TQQIOX9O2MVE,English,only,grey,brown,lightorange,No player hit none of his shots,none-half-half,half-half-none,8,1,9957,NA
A2TQQIOX9O2MVE,English,only,yellow,lightorange,tan,We have a clear winner,half-half-all,all-half-half,11,7,5277,NA
A2TQQIOX9O2MVE,English,only,lavender,royalblue,seafoam,Player A placed second,none-none-none,none-none-none,10,3,8814,NA
A2TQQIOX9O2MVE,English,only,yellow,seafoam,darkorange,We have a clear loser,none-half-all,all-none-half,13,7,4430,NA
A2TQQIOX9O2MVE,English,only,pink,royalblue,grey,Player A made no shots,half-all-all,all-half-all,12,1,6805,NA
A2TQQIOX9O2MVE,English,only,yellow,lightblue,wheat,Someone did better than Player C,half-all-all,all-half-all,15,3,10265,NA
A2TQQIOX9O2MVE,English,only,lightorange,royalblue,brown,Exactly one player hit none of his shots,half-half-all,half-all-half,14,1,7134,NA
A2TQQIOX9O2MVE,English,only,pink,yellow,seafoam,Someone did better than Player B,half-all-all,all-half-all,17,7,6921,NA
A2TQQIOX9O2MVE,English,only,pink,midnight,grey,Player B placed second,all-all-all,all-all-all,16,3,7955,NA
A2TQQIOX9O2MVE,English,only,lavender,grey,tan,Every player hit all of his shots,none-all-all,all-none-all,19,2,6810,NA
A2TQQIOX9O2MVE,English,only,tan,midnight,wheat,Most of the players made shots,none-none-none,none-none-none,18,1,5192,NA
A2TQQIOX9O2MVE,English,only,royalblue,seafoam,grey,Player A was the star player of the round,most-none-all,most-none-all,-1,2,9360,yes
A2TQQIOX9O2MVE,English,only,lightorange,lavender,purple,Player A made none of his baskets,all-none-few,all-none-few,-3,1,19305,yes
A2TQQIOX9O2MVE,English,only,lavender,lightorange,brown,Player C messed up,all-all-none,all-all-none,-2,7,8199,yes
A3597RXY670S4R,english,focus,yellow,pink,lavender,Player A tied with Player C,none-all-all,all-all-none,24,7,2841,NA
A3597RXY670S4R,english,focus,lavender,wheat,brown,No player hit <b>SOME</b> of his shots,none-half-all,all-none-half,25,1,5333,NA
A3597RXY670S4R,english,focus,brown,lightorange,grey,We have a clear loser,half-all-all,all-half-all,26,7,3406,NA
A3597RXY670S4R,english,focus,royalblue,midnight,lightorange,Every player hit <b>SOME</b> of his shots,none-half-half,half-half-none,27,1,4048,NA
A3597RXY670S4R,english,focus,grey,seafoam,brown,Exactly one player hit <b>NONE</b> of his shots,all-all-all,all-all-all,20,1,5353,NA
A3597RXY670S4R,english,focus,seafoam,lightorange,brown,Every player hit <b>NONE</b> of his shots,none-none-none,none-none-none,21,7,4578,NA
A3597RXY670S4R,english,focus,brown,purple,grey,Most of the players made shots,none-half-all,none-all-half,22,7,4710,NA
